workclass,hours-per-week,sex,age,race,occupation,capital-loss,education,capital-gain,marital-status,relationship,income
Private,40,1,30,1,Craft-repair,0,12th,3908,Married-civ-spouse,Husband,0
Private,40,0,52,1,Prof-specialty,0,Masters,0,Divorced,Not-in-family,1
Private,40,0,39,1,Sales,0,Assoc-voc,0,Divorced,Unmarried,0
Private,65,1,47,1,Machine-op-inspct,0,Some-college,8614,Separated,Not-in-family,1
Private,35,1,23,1,Craft-repair,0,11th,0,Never-married,Unmarried,0
Private,50,1,53,1,Craft-repair,0,HS-grad,0,Married-civ-spouse,Husband,1
Private,40,1,27,0,Handlers-cleaners,0,HS-grad,0,Never-married,Other-relative,0
Private,35,0,29,1,Other-service,0,HS-grad,3781,Married-civ-spouse,Wife,0
Self-emp-not-inc,40,1,53,0,Prof-specialty,0,Prof-school,27828,Never-married,Not-in-family,1
Self-emp-inc,40,1,51,1,Exec-managerial,0,Some-college,0,Married-civ-spouse,Husband,1
Local-gov,20,1,71,1,Exec-managerial,0,Masters,2050,Widowed,Not-in-family,0
Private,45,1,50,1,Sales,0,Some-college,0,Married-civ-spouse,Husband,1
Self-emp-not-inc,72,1,58,1,Farming-fishing,0,Bachelors,0,Never-married,Own-child,0
Private,40,1,54,1,Sales,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,40,1,34,1,Adm-clerical,0,Some-college,0,Never-married,Own-child,0
Private,40,0,32,1,Sales,0,Some-college,0,Divorced,Unmarried,0
Local-gov,70,0,40,1,Prof-specialty,0,Bachelors,0,Divorced,Unmarried,0
Private,40,1,31,1,Handlers-cleaners,0,1st-4th,0,Married-civ-spouse,Husband,0
Private,15,1,24,1,Craft-repair,0,Some-college,0,Never-married,Own-child,0
Private,55,1,45,1,Exec-managerial,0,HS-grad,0,Married-civ-spouse,Husband,1
Private,40,0,20,1,Transport-moving,0,Some-college,0,Never-married,Own-child,0
Federal-gov,45,1,59,1,Adm-clerical,0,HS-grad,0,Married-civ-spouse,Husband,1
Private,40,1,62,1,Tech-support,0,Assoc-voc,0,Married-civ-spouse,Husband,1
Private,35,0,25,0,Other-service,0,HS-grad,0,Never-married,Not-in-family,0
Private,60,1,31,1,Exec-managerial,0,Masters,0,Married-civ-spouse,Husband,1
Local-gov,50,0,43,0,Exec-managerial,0,Masters,0,Married-civ-spouse,Wife,1
Local-gov,48,1,47,1,Protective-serv,0,Some-college,0,Married-civ-spouse,Husband,1
Private,40,0,28,0,Adm-clerical,0,HS-grad,0,Never-married,Not-in-family,0
Private,40,1,47,1,Craft-repair,0,7th-8th,0,Married-civ-spouse,Husband,0
Private,40,1,54,1,Transport-moving,0,HS-grad,0,Divorced,Not-in-family,0
Private,20,0,19,1,Sales,0,Some-college,0,Never-married,Own-child,0
Self-emp-inc,60,1,41,1,Exec-managerial,0,Doctorate,99999,Married-civ-spouse,Husband,1
Self-emp-inc,50,1,52,1,Sales,0,Bachelors,15024,Married-civ-spouse,Husband,1
Private,75,1,73,1,Prof-specialty,0,Bachelors,1173,Married-civ-spouse,Husband,0
Private,40,0,24,1,Adm-clerical,0,Bachelors,0,Never-married,Own-child,0
Private,40,0,23,1,Prof-specialty,0,Bachelors,0,Never-married,Own-child,0
Self-emp-inc,40,1,50,1,Exec-managerial,2444,11th,0,Never-married,Other-relative,1
Private,45,0,38,1,Sales,0,Some-college,0,Never-married,Own-child,0
Self-emp-not-inc,48,1,31,1,Sales,0,Some-college,0,Married-civ-spouse,Husband,0
Self-emp-inc,60,1,39,1,Exec-managerial,0,HS-grad,3103,Married-civ-spouse,Husband,1
Private,40,0,39,1,Other-service,0,9th,0,Divorced,Unmarried,0
Private,30,1,19,1,Other-service,0,Some-college,0,Never-married,Own-child,0
Federal-gov,40,0,48,1,Exec-managerial,0,Some-college,0,Married-spouse-absent,Not-in-family,0
Private,45,1,30,1,Craft-repair,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,40,1,30,1,Farming-fishing,0,Bachelors,0,Married-civ-spouse,Husband,0
Private,70,1,38,1,Prof-specialty,0,Prof-school,99999,Married-civ-spouse,Husband,1
Private,40,1,46,1,Machine-op-inspct,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,40,0,36,1,Prof-specialty,0,Bachelors,0,Never-married,Not-in-family,1
Private,30,0,36,1,Craft-repair,0,HS-grad,0,Married-civ-spouse,Wife,0
Private,40,1,30,1,Sales,0,Bachelors,0,Never-married,Not-in-family,0
Private,45,1,30,1,Craft-repair,0,11th,0,Married-civ-spouse,Husband,0
Private,50,1,61,1,Exec-managerial,0,HS-grad,0,Married-civ-spouse,Husband,1
Private,35,0,59,1,Other-service,0,HS-grad,0,Widowed,Not-in-family,0
Federal-gov,40,1,24,1,Armed-Forces,0,Some-college,0,Never-married,Not-in-family,0
Private,60,1,46,1,Prof-specialty,0,Prof-school,99999,Married-civ-spouse,Husband,1
Private,40,1,31,1,Machine-op-inspct,0,9th,3137,Married-civ-spouse,Husband,0
Private,40,1,44,0,Transport-moving,0,12th,0,Divorced,Unmarried,0
Private,50,1,43,1,Sales,0,Bachelors,0,Married-civ-spouse,Husband,1
Private,45,1,40,0,Craft-repair,0,Assoc-voc,0,Married-civ-spouse,Husband,0
Private,50,1,26,1,Exec-managerial,0,Assoc-voc,0,Never-married,Not-in-family,0
Private,60,1,38,1,Exec-managerial,0,Masters,0,Married-civ-spouse,Husband,1
Self-emp-not-inc,40,1,28,1,Farming-fishing,0,HS-grad,0,Divorced,Not-in-family,0
Private,47,1,39,1,Exec-managerial,1848,Some-college,0,Married-civ-spouse,Husband,1
Private,40,1,30,1,Exec-managerial,0,HS-grad,5178,Married-civ-spouse,Husband,1
Private,60,1,44,1,Prof-specialty,1887,Masters,0,Married-civ-spouse,Husband,1
Local-gov,21,0,63,0,Prof-specialty,0,Bachelors,0,Never-married,Not-in-family,0
Private,50,1,28,1,Other-service,0,HS-grad,0,Married-civ-spouse,Husband,0
State-gov,39,1,51,1,Tech-support,2444,Assoc-voc,0,Divorced,Not-in-family,1
Private,40,1,43,1,Other-service,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,60,1,44,1,Farming-fishing,0,Assoc-acdm,0,Married-civ-spouse,Husband,1
Private,40,0,30,1,Prof-specialty,0,Bachelors,0,Married-civ-spouse,Wife,1
Self-emp-inc,40,1,66,1,Craft-repair,0,7th-8th,0,Married-civ-spouse,Husband,1
Private,40,1,21,1,Handlers-cleaners,0,9th,0,Married-spouse-absent,Own-child,0
Local-gov,40,0,26,0,Prof-specialty,0,Bachelors,0,Never-married,Own-child,0
Self-emp-inc,40,1,66,1,Exec-managerial,0,Bachelors,10605,Married-civ-spouse,Husband,1
State-gov,55,1,48,1,Exec-managerial,0,Masters,0,Married-civ-spouse,Husband,1
Private,65,1,36,1,Machine-op-inspct,0,Some-college,0,Married-civ-spouse,Husband,0
Private,40,1,43,1,Adm-clerical,0,Masters,0,Never-married,Not-in-family,0
State-gov,40,1,42,0,Adm-clerical,0,Masters,0,Married-civ-spouse,Husband,1
Private,45,1,29,0,Sales,0,Assoc-voc,0,Never-married,Not-in-family,0
Local-gov,40,1,65,1,Exec-managerial,1411,7th-8th,0,Married-civ-spouse,Husband,0
State-gov,40,1,52,1,Sales,0,Assoc-acdm,0,Married-civ-spouse,Husband,1
Private,40,1,23,1,Craft-repair,0,HS-grad,0,Married-civ-spouse,Husband,0
Federal-gov,50,1,45,1,Sales,0,Masters,0,Married-civ-spouse,Husband,1
Private,40,0,57,1,Prof-specialty,0,Assoc-voc,0,Widowed,Not-in-family,0
Private,45,1,24,1,Craft-repair,0,Assoc-voc,0,Married-civ-spouse,Husband,0
State-gov,40,1,51,1,Sales,1887,Some-college,0,Married-civ-spouse,Husband,1
Private,40,0,31,0,Exec-managerial,0,HS-grad,0,Divorced,Unmarried,0
Private,25,0,40,1,Other-service,0,HS-grad,0,Widowed,Unmarried,0
Private,64,1,36,1,Craft-repair,0,HS-grad,0,Married-civ-spouse,Husband,1
Private,40,1,31,1,Farming-fishing,0,HS-grad,0,Never-married,Not-in-family,0
Local-gov,45,1,31,1,Protective-serv,0,Some-college,3464,Married-civ-spouse,Husband,0
Private,50,1,35,1,Exec-managerial,1887,Bachelors,0,Married-civ-spouse,Husband,1
Private,25,1,20,1,Adm-clerical,0,Some-college,0,Never-married,Own-child,0
Private,40,0,39,1,Machine-op-inspct,0,HS-grad,0,Never-married,Not-in-family,0
State-gov,50,0,43,1,Adm-clerical,0,HS-grad,0,Divorced,Unmarried,1
Self-emp-inc,50,1,47,1,Prof-specialty,0,Doctorate,0,Married-civ-spouse,Husband,0
State-gov,40,0,18,1,Other-service,0,Some-college,0,Never-married,Not-in-family,0
Self-emp-not-inc,40,1,28,1,Other-service,0,HS-grad,0,Never-married,Not-in-family,0
Self-emp-not-inc,50,0,60,0,Other-service,0,Some-college,0,Married-civ-spouse,Wife,0
Private,25,0,22,0,Adm-clerical,0,Some-college,0,Never-married,Own-child,0
State-gov,15,1,23,1,Adm-clerical,0,Some-college,0,Never-married,Not-in-family,0
Federal-gov,40,0,28,0,Tech-support,0,Bachelors,0,Never-married,Not-in-family,0
Private,20,1,52,1,Farming-fishing,0,HS-grad,0,Married-spouse-absent,Other-relative,0
Private,50,1,44,1,Exec-managerial,0,Bachelors,7688,Married-civ-spouse,Husband,1
Private,40,1,22,1,Machine-op-inspct,0,Some-college,0,Never-married,Not-in-family,0
Private,40,0,41,0,Adm-clerical,0,Some-college,0,Married-civ-spouse,Wife,0
Private,50,1,37,0,Adm-clerical,0,Bachelors,0,Married-civ-spouse,Husband,1
Private,40,1,31,1,Transport-moving,0,HS-grad,0,Divorced,Not-in-family,0
Private,40,0,30,1,Prof-specialty,0,Some-college,0,Divorced,Unmarried,0
Private,40,1,31,1,Adm-clerical,0,Some-college,0,Never-married,Not-in-family,0
Private,40,0,24,1,Prof-specialty,0,Bachelors,0,Married-AF-spouse,Wife,1
Private,60,1,50,1,Adm-clerical,0,Assoc-acdm,0,Married-civ-spouse,Husband,0
Private,53,1,58,1,Farming-fishing,0,HS-grad,0,Married-civ-spouse,Husband,1
Private,40,0,47,0,Machine-op-inspct,1408,Some-college,0,Divorced,Not-in-family,0
Private,40,1,58,1,Sales,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,45,1,37,1,Exec-managerial,0,HS-grad,4386,Married-civ-spouse,Husband,1
Private,45,1,36,1,Transport-moving,0,HS-grad,0,Divorced,Not-in-family,0
Self-emp-not-inc,45,1,45,1,Craft-repair,0,Some-college,7688,Married-civ-spouse,Husband,1
Private,55,1,29,1,Exec-managerial,0,Some-college,0,Married-civ-spouse,Husband,0
Private,40,1,51,1,Prof-specialty,0,HS-grad,0,Married-civ-spouse,Husband,1
Private,52,1,33,1,Prof-specialty,0,Some-college,0,Never-married,Not-in-family,0
Private,60,1,33,1,Sales,0,HS-grad,0,Married-civ-spouse,Husband,1
Private,40,1,39,1,Craft-repair,0,HS-grad,0,Married-civ-spouse,Husband,0
Self-emp-inc,60,1,48,1,Exec-managerial,0,Bachelors,0,Married-civ-spouse,Husband,1
Private,55,1,59,1,Sales,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,40,1,61,1,Other-service,0,9th,0,Divorced,Not-in-family,0
Self-emp-not-inc,23,1,46,0,Prof-specialty,0,Bachelors,0,Never-married,Not-in-family,0
Private,25,1,29,1,Craft-repair,0,10th,0,Married-civ-spouse,Husband,0
Private,40,1,61,0,Transport-moving,0,5th-6th,2290,Married-civ-spouse,Husband,0
Local-gov,40,0,23,1,Prof-specialty,0,Bachelors,0,Never-married,Not-in-family,0
State-gov,40,0,43,1,Other-service,0,Some-college,0,Never-married,Not-in-family,0
Federal-gov,40,1,44,1,Tech-support,2258,Bachelors,0,Divorced,Not-in-family,1
Private,42,1,34,1,Exec-managerial,0,Some-college,0,Married-civ-spouse,Husband,1
Private,16,0,22,1,Sales,0,Some-college,0,Never-married,Own-child,0
State-gov,47,1,31,1,Adm-clerical,0,Bachelors,0,Never-married,Not-in-family,0
Self-emp-not-inc,70,1,62,1,Exec-managerial,0,Some-college,0,Married-civ-spouse,Husband,0
Private,40,1,40,1,Machine-op-inspct,0,HS-grad,0,Divorced,Not-in-family,0
Local-gov,42,0,37,1,Tech-support,0,Bachelors,0,Never-married,Own-child,0
Private,52,1,37,1,Machine-op-inspct,0,Some-college,0,Divorced,Not-in-family,0
Self-emp-not-inc,40,1,30,1,Craft-repair,0,HS-grad,0,Never-married,Not-in-family,0
State-gov,24,0,64,1,Adm-clerical,0,HS-grad,0,Widowed,Not-in-family,0
Private,50,1,35,1,Sales,0,Some-college,0,Married-civ-spouse,Husband,0
Private,16,1,18,0,Other-service,0,Some-college,0,Never-married,Own-child,0
State-gov,30,0,37,1,Protective-serv,0,Some-college,0,Never-married,Not-in-family,0
Private,25,1,21,1,Handlers-cleaners,0,Some-college,0,Never-married,Own-child,0
Private,40,1,35,1,Sales,0,Bachelors,0,Married-civ-spouse,Husband,1
Local-gov,50,1,40,1,Prof-specialty,0,Bachelors,0,Married-civ-spouse,Husband,1
Local-gov,55,1,40,0,Exec-managerial,0,Masters,0,Married-civ-spouse,Husband,1
Private,55,1,31,1,Exec-managerial,0,Bachelors,0,Married-civ-spouse,Husband,1
Private,40,1,34,0,Transport-moving,0,HS-grad,0,Separated,Not-in-family,0
Private,40,0,42,1,Exec-managerial,0,Some-college,0,Never-married,Not-in-family,0
Private,40,0,35,0,Exec-managerial,0,Some-college,0,Separated,Own-child,0
Private,14,0,33,0,Other-service,0,7th-8th,0,Never-married,Unmarried,0
Federal-gov,40,1,38,1,Exec-managerial,0,Masters,0,Married-civ-spouse,Husband,1
Private,40,0,45,0,Adm-clerical,0,HS-grad,0,Never-married,Own-child,0
Private,41,0,31,1,Adm-clerical,0,Assoc-acdm,0,Divorced,Unmarried,0
Private,40,1,23,0,Craft-repair,0,HS-grad,0,Never-married,Own-child,0
Self-emp-not-inc,55,1,55,1,Prof-specialty,0,Prof-school,0,Widowed,Not-in-family,1
Private,55,0,46,1,Exec-managerial,0,HS-grad,0,Divorced,Unmarried,0
Private,50,1,36,1,Exec-managerial,0,Bachelors,0,Married-civ-spouse,Husband,1
Private,40,0,22,1,Prof-specialty,0,Assoc-acdm,0,Married-civ-spouse,Wife,0
Private,48,1,35,1,Sales,0,Some-college,7298,Married-civ-spouse,Husband,1
Private,30,0,35,0,Machine-op-inspct,0,Some-college,0,Never-married,Not-in-family,0
Private,35,1,22,1,Sales,0,Some-college,0,Never-married,Own-child,0
Private,16,0,46,1,Sales,0,Bachelors,0,Married-civ-spouse,Wife,1
Private,40,1,34,1,Machine-op-inspct,0,HS-grad,0,Never-married,Unmarried,0
Private,30,1,54,1,Other-service,0,7th-8th,0,Widowed,Unmarried,0
State-gov,40,1,50,1,Transport-moving,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,15,0,22,0,Tech-support,0,Some-college,0,Married-civ-spouse,Wife,0
Private,40,1,37,1,Craft-repair,0,HS-grad,0,Married-civ-spouse,Husband,0
State-gov,40,0,53,1,Protective-serv,0,Some-college,0,Never-married,Not-in-family,0
Private,43,1,38,1,Farming-fishing,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,50,1,23,0,Prof-specialty,1887,Masters,0,Married-civ-spouse,Husband,1
Private,40,1,24,1,Craft-repair,0,HS-grad,0,Never-married,Own-child,0
Private,20,0,25,1,Other-service,0,Bachelors,0,Never-married,Not-in-family,0
Private,45,1,43,1,Prof-specialty,0,Bachelors,0,Never-married,Own-child,0
Private,40,0,37,1,Craft-repair,0,Some-college,0,Divorced,Unmarried,0
Private,40,1,32,1,Craft-repair,0,Assoc-voc,0,Never-married,Not-in-family,0
Private,40,0,21,1,Craft-repair,0,Some-college,0,Never-married,Own-child,0
Private,50,1,50,1,Exec-managerial,0,Doctorate,13550,Never-married,Not-in-family,1
Private,45,1,49,1,Sales,0,Assoc-acdm,0,Married-civ-spouse,Husband,0
Private,40,1,21,1,Handlers-cleaners,0,Some-college,0,Never-married,Not-in-family,0
Private,40,1,36,1,Exec-managerial,0,Some-college,0,Married-civ-spouse,Husband,0
Self-emp-inc,10,1,78,1,Exec-managerial,0,11th,0,Married-civ-spouse,Husband,0
Private,65,1,45,1,Farming-fishing,0,HS-grad,0,Widowed,Unmarried,0
Private,55,1,33,1,Transport-moving,0,Some-college,0,Never-married,Not-in-family,0
Self-emp-not-inc,50,0,61,1,Exec-managerial,2444,Bachelors,0,Never-married,Not-in-family,1
Local-gov,40,1,32,1,Craft-repair,0,HS-grad,0,Married-civ-spouse,Husband,1
Private,40,1,40,1,Transport-moving,0,10th,0,Married-civ-spouse,Husband,0
Private,40,1,47,1,Craft-repair,0,Assoc-voc,0,Married-civ-spouse,Husband,1
Self-emp-not-inc,20,1,31,1,Craft-repair,0,Assoc-voc,0,Divorced,Own-child,0
Private,40,1,22,1,Transport-moving,0,HS-grad,0,Never-married,Not-in-family,0
Private,23,1,29,0,Sales,0,Assoc-voc,0,Never-married,Own-child,0
Private,20,1,60,1,Sales,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,40,0,53,1,Adm-clerical,0,Some-college,0,Divorced,Not-in-family,0
Private,40,1,51,1,Craft-repair,1887,HS-grad,0,Married-civ-spouse,Husband,1
Self-emp-not-inc,40,0,51,1,Prof-specialty,0,Some-college,0,Married-civ-spouse,Wife,1
Private,45,1,28,1,Sales,0,Some-college,0,Never-married,Not-in-family,0
Private,40,1,31,1,Farming-fishing,0,Bachelors,0,Never-married,Not-in-family,0
Private,60,1,59,1,Adm-clerical,0,Bachelors,0,Separated,Unmarried,0
Private,30,1,26,1,Adm-clerical,0,Some-college,0,Never-married,Not-in-family,0
Private,50,1,44,1,Prof-specialty,0,Bachelors,15024,Married-civ-spouse,Husband,1
Local-gov,50,0,38,1,Handlers-cleaners,0,HS-grad,3103,Married-civ-spouse,Wife,1
Self-emp-inc,40,1,40,1,Transport-moving,0,Some-college,0,Married-civ-spouse,Husband,1
Private,40,1,33,1,Other-service,0,HS-grad,0,Never-married,Not-in-family,0
Private,80,1,25,1,Farming-fishing,0,Some-college,0,Married-civ-spouse,Husband,0
Private,19,1,52,1,Other-service,0,HS-grad,0,Widowed,Unmarried,0
Private,40,1,24,1,Handlers-cleaners,0,HS-grad,0,Never-married,Own-child,0
Private,45,1,51,1,Exec-managerial,0,Bachelors,0,Married-civ-spouse,Husband,1
State-gov,40,0,27,1,Adm-clerical,0,Assoc-acdm,0,Never-married,Not-in-family,0
Private,40,0,33,1,Adm-clerical,0,HS-grad,0,Divorced,Not-in-family,0
Private,40,1,28,1,Machine-op-inspct,0,5th-6th,0,Married-civ-spouse,Husband,0
Private,40,0,27,0,Adm-clerical,0,Some-college,0,Never-married,Unmarried,0
Private,38,1,38,1,Sales,0,Bachelors,0,Married-civ-spouse,Husband,0
Private,25,0,40,1,Other-service,0,HS-grad,0,Separated,Other-relative,0
Private,40,1,44,1,Exec-managerial,0,Bachelors,0,Married-civ-spouse,Husband,1
Federal-gov,80,1,45,0,Adm-clerical,0,HS-grad,0,Married-civ-spouse,Husband,1
Private,70,0,60,1,Exec-managerial,0,Some-college,0,Widowed,Not-in-family,0
Private,55,1,24,0,Sales,0,Bachelors,0,Never-married,Own-child,0
Private,60,1,46,1,Prof-specialty,0,Assoc-voc,0,Married-civ-spouse,Husband,0
Private,38,1,34,1,Prof-specialty,1902,Some-college,0,Married-civ-spouse,Husband,1
Private,50,1,21,1,Handlers-cleaners,0,HS-grad,3674,Never-married,Not-in-family,0
Private,40,0,34,1,Machine-op-inspct,0,12th,0,Divorced,Own-child,0
Private,40,1,34,1,Other-service,0,HS-grad,0,Married-civ-spouse,Husband,1
Private,40,1,25,1,Handlers-cleaners,0,Some-college,0,Never-married,Own-child,0
Private,40,0,24,1,Sales,1504,Bachelors,0,Never-married,Own-child,0
Private,40,0,42,1,Adm-clerical,0,Bachelors,0,Divorced,Not-in-family,0
Private,40,1,31,1,Exec-managerial,0,Bachelors,0,Married-civ-spouse,Husband,0
Private,40,1,46,1,Other-service,0,HS-grad,0,Divorced,Not-in-family,0
Private,40,0,64,1,Farming-fishing,0,11th,0,Widowed,Unmarried,0
Private,50,0,48,1,Adm-clerical,0,Bachelors,0,Married-civ-spouse,Wife,1
Self-emp-inc,45,1,69,1,Exec-managerial,0,Bachelors,6418,Married-civ-spouse,Husband,1
Private,40,1,28,1,Machine-op-inspct,0,Bachelors,0,Never-married,Not-in-family,0
Private,40,1,33,0,Craft-repair,0,Assoc-voc,0,Married-civ-spouse,Husband,0
Private,40,0,25,1,Adm-clerical,0,Assoc-acdm,0,Married-civ-spouse,Wife,0
Private,30,0,39,1,Prof-specialty,0,11th,0,Never-married,Unmarried,0
Private,25,1,24,0,Sales,0,HS-grad,0,Never-married,Unmarried,0
Private,40,1,21,1,Machine-op-inspct,0,HS-grad,0,Never-married,Own-child,0
Private,40,1,55,1,Craft-repair,0,10th,99999,Married-civ-spouse,Husband,1
Private,42,1,61,1,Prof-specialty,0,Some-college,0,Married-civ-spouse,Husband,0
Local-gov,40,1,32,1,Craft-repair,0,Assoc-voc,0,Married-spouse-absent,Not-in-family,0
Private,40,1,58,1,Machine-op-inspct,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,40,1,63,0,Craft-repair,0,Bachelors,0,Married-civ-spouse,Husband,0
Local-gov,40,0,33,0,Other-service,0,5th-6th,0,Never-married,Unmarried,0
Private,40,1,24,1,Farming-fishing,0,Bachelors,0,Never-married,Not-in-family,0
Private,40,1,37,1,Adm-clerical,0,Some-college,0,Married-civ-spouse,Husband,0
Private,45,1,33,1,Prof-specialty,0,Masters,0,Married-civ-spouse,Husband,1
Private,50,1,43,1,Exec-managerial,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,40,1,41,1,Handlers-cleaners,0,Some-college,0,Separated,Not-in-family,0
Private,40,0,25,1,Adm-clerical,0,Assoc-acdm,0,Never-married,Unmarried,0
Private,40,1,27,1,Adm-clerical,1579,Some-college,0,Married-civ-spouse,Husband,0
Federal-gov,20,0,49,1,Exec-managerial,0,HS-grad,0,Widowed,Not-in-family,0
Self-emp-not-inc,40,1,24,0,Prof-specialty,0,Some-college,0,Never-married,Not-in-family,0
Private,40,1,53,1,Machine-op-inspct,0,HS-grad,0,Divorced,Own-child,0
Private,40,1,48,1,Machine-op-inspct,0,Assoc-acdm,0,Married-civ-spouse,Husband,0
Private,40,1,31,1,Craft-repair,0,Some-college,0,Married-civ-spouse,Husband,0
State-gov,40,1,23,0,Other-service,0,HS-grad,0,Never-married,Own-child,0
Private,38,0,42,1,Prof-specialty,1564,Bachelors,0,Never-married,Not-in-family,1
Private,40,1,22,1,Machine-op-inspct,0,Some-college,0,Never-married,Not-in-family,0
Private,70,1,43,1,Transport-moving,0,Bachelors,0,Married-civ-spouse,Husband,1
Private,20,1,19,0,Adm-clerical,0,Some-college,0,Never-married,Own-child,0
Local-gov,40,1,45,0,Farming-fishing,0,Bachelors,7298,Married-civ-spouse,Husband,1
Federal-gov,35,1,32,1,Adm-clerical,0,Bachelors,0,Married-civ-spouse,Husband,1
Private,55,1,40,1,Exec-managerial,1848,Assoc-acdm,0,Married-civ-spouse,Husband,1
Private,50,0,36,1,Adm-clerical,0,Bachelors,0,Never-married,Not-in-family,0
Local-gov,40,1,43,1,Other-service,0,Some-college,0,Married-civ-spouse,Husband,0
Private,48,1,46,1,Sales,0,Some-college,0,Married-civ-spouse,Husband,1
Self-emp-not-inc,50,1,35,1,Transport-moving,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,40,1,49,1,Craft-repair,1887,HS-grad,0,Married-civ-spouse,Husband,1
Private,40,1,68,1,Prof-specialty,0,HS-grad,0,Married-civ-spouse,Husband,1
Private,40,1,22,1,Exec-managerial,0,Bachelors,0,Never-married,Own-child,0
Private,48,0,47,1,Handlers-cleaners,0,Some-college,0,Married-civ-spouse,Wife,0
Private,40,0,44,1,Exec-managerial,1980,Assoc-acdm,0,Divorced,Not-in-family,0
Federal-gov,60,0,57,1,Exec-managerial,0,Masters,0,Divorced,Not-in-family,1
Private,40,1,32,0,Prof-specialty,0,Masters,0,Married-civ-spouse,Husband,0
Private,25,1,23,1,Handlers-cleaners,0,Assoc-acdm,0,Never-married,Not-in-family,0
Private,40,1,61,0,Other-service,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,50,1,42,1,Prof-specialty,653,Bachelors,0,Divorced,Unmarried,1
Private,27,1,34,1,Adm-clerical,0,Bachelors,0,Married-civ-spouse,Husband,0
Private,40,0,23,1,Adm-clerical,0,HS-grad,0,Never-married,Not-in-family,0
Private,20,1,18,1,Transport-moving,0,11th,0,Never-married,Own-child,0
Local-gov,40,1,26,1,Protective-serv,0,Some-college,0,Never-married,Own-child,0
Private,40,0,42,1,Adm-clerical,0,Assoc-acdm,0,Divorced,Unmarried,0
